article_id,title,user_id
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",241
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",242
1320,housing (2015): united states demographic measures,120
373,working with notebooks in dsx,243
1185,classify tumors with machine learning,244
173,"10 must attend data science, ml and ai conferences in 2018",245
727,from python nested lists to multidimensional numpy arrays,140
880,probabilistic graphical models tutorial — part 1 – stats and bots,246
1436,welcome to pixiedust,247
1436,welcome to pixiedust,248
1276,deploy your python model as a restful api,249
727,from python nested lists to multidimensional numpy arrays,214
1163,analyze open data sets with spark & pixiedust,250
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",146
1364,predicting churn with the spss random tree algorithm,251
1320,housing (2015): united states demographic measures,250
1330,insights from new york car accident reports,252
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",253
626,analyze db2 warehouse on cloud data in rstudio in dsx,254
1423,use sql with data in hadoop python,173
1162,analyze energy consumption in buildings,163
1403,uci: car evaluation,239
1280,education (2015): united states demographic measures,255
880,probabilistic graphical models tutorial — part 1 – stats and bots,256
1400,uci ml repository: chronic kidney disease data set,63
142,neural networks for beginners: popular types and applications,257
1189,contraceptive prevalence (% women 15-49) by country,258
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",241
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",249
1166,analyzing data by using the sparkling.data library features,259
732,rapidly build machine learning flows with dsx,260
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",242
173,"10 must attend data science, ml and ai conferences in 2018",261
1364,predicting churn with the spss random tree algorithm,248
1274,data model with streaming analytics and python,262
1404,uci: forest fires,239
563,rstudio ide  cheat sheet,221
1293,finding optimal locations of new store using decision optimization,23
43,deep learning with tensorflow course by big data university,244
1407,uci: poker hand - testing data set,237
1431,visualize car data with brunel,253
1160,analyze accident reports on amazon emr spark,199
732,rapidly build machine learning flows with dsx,241
1163,analyze open data sets with spark & pixiedust,140
1293,finding optimal locations of new store using decision optimization,23
732,rapidly build machine learning flows with dsx,263
1172,"apache spark lab, part 3: machine learning",3
1274,data model with streaming analytics and python,264
1328,income (2015): united states demographic measures,265
1171,"apache spark lab, part 2: querying data",252
1440,world marriage data,266
684,flexdashboard: interactive dashboards for r,266
1436,welcome to pixiedust,247
1393,the nurse assignment problem,267
1367,programmatic evaluation using watson conversation,268
1368,putting a human face on machine learning,269
1174,breast cancer wisconsin (diagnostic) data set,213
930,how to use version control (github) in rstudio within dsx?,270
727,from python nested lists to multidimensional numpy arrays,271
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",248
1295,forest area by country in sq km,272
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",214
1042,use ibm data science experience to read and write data stored on amazon s3,195
1394,the nurse assignment problem data,267
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",273
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",274
1328,income (2015): united states demographic measures,275
732,rapidly build machine learning flows with dsx,213
727,from python nested lists to multidimensional numpy arrays,152
880,probabilistic graphical models tutorial — part 1 – stats and bots,265
1405,uci: heart disease - cleveland,241
943,discover hidden facebook usage insights,276
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",58
1436,welcome to pixiedust,248
943,discover hidden facebook usage insights,243
1338,ml optimization using cognitive assistant,170
1360,pixieapp for outlier detection,277
1293,finding optimal locations of new store using decision optimization,253
1189,contraceptive prevalence (% women 15-49) by country,278
1338,ml optimization using cognitive assistant,279
173,"10 must attend data science, ml and ai conferences in 2018",148
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",280
1402,uci: adult - predict income,281
1429,use deep learning for image classification,282
266,developing ibm streams applications with the python api (version 1.6),262
1431,visualize car data with brunel,3
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",249
1328,income (2015): united states demographic measures,281
727,from python nested lists to multidimensional numpy arrays,246
880,probabilistic graphical models tutorial — part 1 – stats and bots,283
1405,uci: heart disease - cleveland,241
1429,use deep learning for image classification,284
1170,"apache spark lab, part 1: basic concepts",223
20,working interactively with rstudio and notebooks in dsx,266
1330,insights from new york car accident reports,285
732,rapidly build machine learning flows with dsx,277
1314,healthcare python streaming application demo,237
880,probabilistic graphical models tutorial — part 1 – stats and bots,286
759,are your predictive models like broken clocks?,189
236,improving real-time object detection with yolo,195
404,persistent changes to spark config in dsx,283
1162,analyze energy consumption in buildings,287
1293,finding optimal locations of new store using decision optimization,288
600,access ibm analytics for apache spark from rstudio,289
1360,pixieapp for outlier detection,273
1330,insights from new york car accident reports,137
1274,data model with streaming analytics and python,290
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",272
880,probabilistic graphical models tutorial — part 1 – stats and bots,291
